"FlightID";"RouteCode";"Origin";"Destination";"FlightDate";"FlightDurationMins";"AircraftType";"SeatsAvailable";"Revenue";"SeatsSold";"OperationalCost"
6229;"DEL-AMD";"DEL";"AMD";"2025-09-08";107;"B787";266;756056;184;676210
6230;"MAA-DEL";"MAA";"DEL";"2025-12-19";186;"A321";239;953677;103;417393
6231;"CCU-AMD";"CCU";"AMD";"2025-03-16";65;"A350";239;223767;69;1280135
6232;"HYD-MAA";"HYD";"MAA";"2025-09-07";161;"A321";158;1180892;148;419055
6233;"AMD-HYD";"AMD";"HYD";"2025-03-11";62;"A350";124;521072;116;221601
6234;"AMD-BOM";"AMD";"BOM";"2025-06-07";173;"A350";234;1072232;164;287532
6235;"HYD-MAA";"HYD";"MAA";"2025-06-11";86;"A321";210;1339910;143;1043898
6236;"DEL-AMD";"DEL";"AMD";"2025-07-22";228;"A321";147;289980;108;1108113
6237;"HYD-DEL";"HYD";"DEL";"2025-07-02";268;"B737";188;805296;76;674617
6238;"DEL-BLR";"DEL";"BLR";"2025-09-06";114;"A350";126;164730;57;939631
6239;"CCU-BLR";"CCU";"BLR";"2025-03-28";48;"A320";294;2364324;219;925959
6240;"AMD-HYD";"AMD";"HYD";"2025-03-14";126;"B737";221;971081;109;1195288
6241;"BLR-CCU";"BLR";"CCU";"2025-08-09";90;"A321";173;492024;166;1143741
6242;"DEL-BOM";"DEL";"BOM";"2025-09-25";297;"B737";186;1081710;126;645252
6243;"MAA-BLR";"MAA";"BLR";"2025-11-09";221;"A321";192;952835;137;1223534
6244;"BLR-BOM";"BLR";"BOM";"2025-10-10";145;"A350";269;238144;61;1002961
6245;"MAA-HYD";"MAA";"HYD";"2025-05-11";112;"A321";180;1831239;171;223190
6246;"CCU-HYD";"CCU";"HYD";"2025-02-21";262;"A350";283;947618;113;564473
6247;"BOM-AMD";"BOM";"AMD";"2025-09-19";197;"B787";140;827568;126;1492379
6248;"BLR-AMD";"BLR";"AMD";"2025-02-20";89;"A321";199;1676960;188;727180
6249;"DEL-CCU";"DEL";"CCU";"2025-06-15";290;"A320";292;667200;64;1477148
6250;"CCU-MAA";"CCU";"MAA";"2025-05-23";164;"A350";255;1597926;186;302783
6251;"CCU-BLR";"CCU";"BLR";"2025-08-10";229;"A320";257;2290203;227;1141127
6252;"BOM-HYD";"BOM";"HYD";"2025-03-16";211;"B787";298;1607732;268;105705
6253;"AMD-BOM";"AMD";"BOM";"2025-05-21";70;"A350";187;361647;99;893373
6254;"MAA-CCU";"MAA";"CCU";"2025-05-29";277;"A350";218;1179786;158;153840
6255;"DEL-CCU";"DEL";"CCU";"2025-12-26";214;"B787";277;344162;62;205619
6256;"DEL-BOM";"DEL";"BOM";"2025-01-14";285;"A350";199;2203165;185;1459720
6257;"CCU-BLR";"CCU";"BLR";"2025-06-20";162;"B737";148;1042512;148;483348
6258;"BLR-HYD";"BLR";"HYD";"2025-06-30";273;"A320";183;809077;97;1138400
6259;"AMD-DEL";"AMD";"DEL";"2025-01-15";52;"A350";243;1220112;111;1130953
6260;"BLR-DEL";"BLR";"DEL";"2025-02-27";208;"A320";139;309400;68;314700
6261;"DEL-BLR";"DEL";"BLR";"2025-07-17";298;"B787";125;951337;107;214657
6262;"BLR-DEL";"BLR";"DEL";"2025-03-02";232;"B787";146;138913;53;213528
6263;"AMD-MAA";"AMD";"MAA";"2025-06-09";262;"A321";223;1160938;137;630639
6264;"CCU-HYD";"CCU";"HYD";"2025-04-02";102;"A350";174;932266;157;712426
6265;"DEL-HYD";"DEL";"HYD";"2025-04-09";175;"B787";128;251566;98;438177
6266;"HYD-MAA";"HYD";"MAA";"2025-05-22";79;"B737";173;990144;96;1204121
6267;"BOM-BLR";"BOM";"BLR";"2025-11-25";161;"B787";191;631411;61;373113
6268;"HYD-DEL";"HYD";"DEL";"2025-09-15";205;"A321";159;1242255;105;1048800
6269;"HYD-BLR";"HYD";"BLR";"2025-05-14";112;"A350";225;609411;177;1194090
6270;"BOM-CCU";"BOM";"CCU";"2025-10-26";265;"A321";262;600236;91;160311
6271;"MAA-HYD";"MAA";"HYD";"2025-04-02";138;"B787";235;1049085;135;853289
6272;"MAA-BOM";"MAA";"BOM";"2025-03-04";289;"A321";193;1189888;112;698674
6273;"BLR-AMD";"BLR";"AMD";"2025-03-11";186;"A350";224;1907718;218;1475128
6274;"AMD-HYD";"AMD";"HYD";"2025-11-13";294;"A320";144;1248667;119;568198
6275;"BOM-CCU";"BOM";"CCU";"2025-06-06";225;"A320";277;1243288;232;275354
6276;"BOM-BLR";"BOM";"BLR";"2025-07-26";257;"B737";191;302151;87;1309163
6277;"CCU-MAA";"CCU";"MAA";"2025-05-14";120;"A320";237;1289824;136;1120861
6278;"BLR-AMD";"BLR";"AMD";"2025-07-28";271;"B737";296;667755;213;157169
6279;"CCU-BOM";"CCU";"BOM";"2025-05-24";65;"A350";260;372186;69;1185300
6280;"CCU-BOM";"CCU";"BOM";"2025-08-03";131;"B787";236;847788;86;1217260
6281;"DEL-MAA";"DEL";"MAA";"2025-07-05";124;"B737";209;175566;58;1235088
6282;"MAA-BOM";"MAA";"BOM";"2025-07-02";170;"B787";252;1379616;168;263568
6283;"MAA-DEL";"MAA";"DEL";"2025-10-04";215;"A321";281;1357543;167;1290474
6284;"BLR-HYD";"BLR";"HYD";"2025-02-02";285;"B737";136;451398;69;1249689
6285;"DEL-BOM";"DEL";"BOM";"2025-05-01";205;"A320";131;755265;105;929057
6286;"AMD-CCU";"AMD";"CCU";"2025-05-12";273;"B737";196;1471740;190;561457
6287;"AMD-BOM";"AMD";"BOM";"2025-08-02";199;"B787";127;432012;74;1300872
6288;"MAA-DEL";"MAA";"DEL";"2025-07-28";144;"B737";208;832476;173;695644
6289;"CCU-DEL";"CCU";"DEL";"2025-08-18";245;"A320";257;666047;67;645727
6290;"MAA-HYD";"MAA";"HYD";"2025-09-13";280;"A320";181;1755474;147;238125
6291;"BLR-BOM";"BLR";"BOM";"2025-10-08";242;"A350";280;656256;96;903290
6292;"AMD-CCU";"AMD";"CCU";"2025-11-16";89;"A350";245;1252368;208;1201585
6293;"HYD-DEL";"HYD";"DEL";"2025-04-17";140;"A320";147;270814;94;1106696
6294;"DEL-BOM";"DEL";"BOM";"2025-11-08";156;"A320";238;1460745;227;553608
6295;"BOM-AMD";"BOM";"AMD";"2025-04-30";66;"A350";174;820704;103;306255
6296;"BLR-MAA";"BLR";"MAA";"2025-05-28";58;"A320";140;605100;75;1145223
6297;"MAA-HYD";"MAA";"HYD";"2025-12-08";101;"B737";249;358904;58;252496
6298;"AMD-HYD";"AMD";"HYD";"2025-04-09";293;"A320";269;744996;196;1397511
6299;"HYD-BLR";"HYD";"BLR";"2025-08-02";226;"B787";143;828578;74;230651
6300;"BOM-HYD";"BOM";"HYD";"2025-12-05";204;"B737";212;1077872;202;1266968
6301;"HYD-BOM";"HYD";"BOM";"2025-01-01";77;"B787";262;800574;214;262620
6302;"CCU-MAA";"CCU";"MAA";"2025-09-04";227;"B787";256;692400;200;1368605
6303;"AMD-MAA";"AMD";"MAA";"2025-06-23";298;"B737";272;322841;113;1280873
6304;"MAA-BLR";"MAA";"BLR";"2025-07-02";117;"B737";245;1017080;235;769251
6305;"MAA-DEL";"MAA";"DEL";"2025-09-22";55;"B787";205;1631409;177;721352
6306;"DEL-AMD";"DEL";"AMD";"2025-12-23";246;"A350";289;1951328;289;1017581
6307;"BLR-DEL";"BLR";"DEL";"2025-01-10";242;"A321";167;796620;110;1465511
6308;"CCU-DEL";"CCU";"DEL";"2025-03-22";275;"A320";214;1826748;198;1456335
6309;"BOM-MAA";"BOM";"MAA";"2025-04-25";279;"A321";189;263704;68;957255
6310;"DEL-AMD";"DEL";"AMD";"2025-10-03";68;"A350";256;496836;74;817440
6311;"HYD-AMD";"HYD";"AMD";"2025-11-07";188;"A320";239;1988712;216;467873
6312;"HYD-BOM";"HYD";"BOM";"2025-10-22";74;"A321";142;644942;67;651571
6313;"CCU-BLR";"CCU";"BLR";"2025-04-02";107;"B787";259;1790880;205;1385930
6314;"HYD-AMD";"HYD";"AMD";"2025-07-07";156;"A350";296;1781436;212;1450294
6315;"MAA-HYD";"MAA";"HYD";"2025-12-14";190;"B787";296;2210670;210;293323
6316;"CCU-HYD";"CCU";"HYD";"2025-11-01";53;"A321";286;601848;52;867655
6317;"BOM-BLR";"BOM";"BLR";"2025-02-12";161;"A350";252;1745343;159;200534
6318;"BLR-BOM";"BLR";"BOM";"2025-11-25";196;"B737";149;567936;136;385079
6319;"BLR-AMD";"BLR";"AMD";"2025-06-13";235;"A321";122;511127;89;459023
6320;"DEL-CCU";"DEL";"CCU";"2025-10-12";269;"B787";282;492450;75;905406
6321;"BOM-BLR";"BOM";"BLR";"2025-04-19";150;"B787";242;1305768;164;855987
6322;"AMD-BOM";"AMD";"BOM";"2025-01-01";288;"A320";282;483690;138;1009698
6323;"DEL-MAA";"DEL";"MAA";"2025-12-18";168;"B787";248;432753;67;1368428
6324;"AMD-CCU";"AMD";"CCU";"2025-12-04";131;"B787";121;434472;86;888857
6325;"BLR-BOM";"BLR";"BOM";"2025-02-15";252;"A321";298;1148457;159;405263
6326;"DEL-MAA";"DEL";"MAA";"2025-11-10";132;"A321";156;237760;64;957231
6327;"CCU-HYD";"CCU";"HYD";"2025-11-03";157;"A321";280;2315564;199;934219
6328;"HYD-BOM";"HYD";"BOM";"2025-07-11";77;"B737";122;521900;100;294466
6329;"DEL-CCU";"DEL";"CCU";"2025-09-10";254;"A321";157;532226;53;1158580
6330;"BLR-DEL";"BLR";"DEL";"2025-01-06";283;"A320";125;682290;105;568314
6331;"DEL-BLR";"DEL";"BLR";"2025-03-09";94;"A321";254;2211408;216;1132176
6332;"MAA-CCU";"MAA";"CCU";"2025-08-14";156;"B787";178;676816;112;469339
6333;"DEL-AMD";"DEL";"AMD";"2025-05-06";250;"B787";260;1103248;106;194687
6334;"DEL-AMD";"DEL";"AMD";"2025-11-27";200;"A350";238;184719;67;325349
6335;"AMD-BLR";"AMD";"BLR";"2025-10-21";126;"A320";135;987125;125;189086
6336;"CCU-BLR";"CCU";"BLR";"2025-01-20";142;"B737";256;619800;100;281642
6337;"BLR-BOM";"BLR";"BOM";"2025-02-26";158;"A350";132;457079;119;824465
6338;"DEL-BOM";"DEL";"BOM";"2025-12-14";72;"B737";261;2547126;243;310618
6339;"AMD-BLR";"AMD";"BLR";"2025-07-20";219;"B787";161;452895;109;1394720
6340;"BOM-HYD";"BOM";"HYD";"2025-08-30";227;"A350";189;1045156;163;400404
6341;"CCU-BOM";"CCU";"BOM";"2025-01-30";67;"A320";259;1196240;190;1478134
6342;"HYD-BLR";"HYD";"BLR";"2025-02-06";98;"A350";233;748915;101;187695
6343;"CCU-BOM";"CCU";"BOM";"2025-03-23";285;"A321";170;1303612;124;128654
6344;"BOM-MAA";"BOM";"MAA";"2025-01-09";106;"A321";269;311423;119;680582
6345;"BLR-DEL";"BLR";"DEL";"2025-12-26";143;"B737";156;976395;85;823493
6346;"AMD-CCU";"AMD";"CCU";"2025-12-19";198;"A350";124;290520;60;253078
6347;"BLR-BOM";"BLR";"BOM";"2025-10-09";131;"B737";156;434148;121;1088145
6348;"CCU-BLR";"CCU";"BLR";"2025-12-06";186;"A321";144;679900;100;444813
6349;"DEL-AMD";"DEL";"AMD";"2025-03-30";133;"A321";296;871332;164;1269342
6350;"CCU-AMD";"CCU";"AMD";"2025-11-12";116;"A320";207;1004802;102;117625
6351;"HYD-CCU";"HYD";"CCU";"2025-09-28";277;"B737";289;1347204;262;320468
6352;"CCU-BLR";"CCU";"BLR";"2025-05-20";86;"A320";286;1201522;266;864448
6353;"CCU-DEL";"CCU";"DEL";"2025-11-12";151;"A321";284;1965446;206;784271
6354;"HYD-MAA";"HYD";"MAA";"2025-05-31";235;"A320";233;1030680;120;1365353
6355;"AMD-CCU";"AMD";"CCU";"2025-12-08";290;"A320";165;833742;91;1219328
6356;"BLR-DEL";"BLR";"DEL";"2025-12-24";77;"A320";182;1201616;109;1386317
6357;"HYD-DEL";"HYD";"DEL";"2025-06-04";279;"B737";208;1842093;207;456745
6358;"AMD-DEL";"AMD";"DEL";"2025-06-18";288;"B787";157;1358504;119;1064697
6359;"AMD-MAA";"AMD";"MAA";"2025-09-15";271;"B787";122;923328;112;1242270
6360;"MAA-HYD";"MAA";"HYD";"2025-04-25";262;"A350";199;561960;84;584762
6361;"BOM-BLR";"BOM";"BLR";"2025-08-09";56;"A321";243;357274;82;805522
6362;"AMD-MAA";"AMD";"MAA";"2025-01-15";99;"A321";166;489416;131;1005247
6363;"BOM-AMD";"BOM";"AMD";"2025-01-27";128;"A321";160;1197400;100;1352790
6364;"CCU-DEL";"CCU";"DEL";"2025-06-15";224;"A321";208;970594;158;1072923
6365;"AMD-BOM";"AMD";"BOM";"2025-08-14";95;"A320";135;176958;58;524694
6366;"BLR-BOM";"BLR";"BOM";"2025-12-15";76;"A320";293;284505;65;386270
6367;"HYD-DEL";"HYD";"DEL";"2025-01-16";231;"A321";188;1225257;107;1451407
6368;"DEL-AMD";"DEL";"AMD";"2025-05-04";193;"A350";195;200328;51;205621
6369;"HYD-MAA";"HYD";"MAA";"2025-04-20";251;"B737";192;234100;50;1057275
6370;"CCU-MAA";"CCU";"MAA";"2025-04-30";258;"A350";263;1094604;157;280929
6371;"BOM-CCU";"BOM";"CCU";"2025-11-07";131;"A350";186;1115979;129;1337986
6372;"MAA-CCU";"MAA";"CCU";"2025-11-21";145;"B737";182;734850;69;1256770
6373;"BLR-MAA";"BLR";"MAA";"2025-07-01";229;"B737";281;2696872;277;230738
6374;"MAA-HYD";"MAA";"HYD";"2025-01-08";158;"A321";286;1241376;193;790886
6375;"AMD-MAA";"AMD";"MAA";"2025-06-29";70;"A350";160;410465;85;857298
6376;"CCU-MAA";"CCU";"MAA";"2025-02-22";88;"B737";152;722211;119;1172776
6377;"MAA-BOM";"MAA";"BOM";"2025-08-14";76;"A350";288;1325635;235;124912
6378;"DEL-HYD";"DEL";"HYD";"2025-04-15";94;"A350";197;288435;67;509964
6379;"MAA-AMD";"MAA";"AMD";"2025-11-22";79;"B787";275;1602896;166;1202140
6380;"CCU-AMD";"CCU";"AMD";"2025-10-01";205;"A320";206;410028;141;429609
6381;"AMD-BLR";"AMD";"BLR";"2025-10-18";70;"B787";131;603012;124;685157
6382;"HYD-DEL";"HYD";"DEL";"2025-06-21";111;"B737";234;1008338;94;373549
6383;"BLR-DEL";"BLR";"DEL";"2025-02-15";246;"A350";260;1365417;243;831319
6384;"HYD-BOM";"HYD";"BOM";"2025-02-21";271;"A350";257;687168;144;1121097
6385;"MAA-AMD";"MAA";"AMD";"2025-07-26";220;"A350";267;1337092;263;185972
6386;"HYD-DEL";"HYD";"DEL";"2025-01-31";217;"B787";259;667029;187;1161440
6387;"AMD-HYD";"AMD";"HYD";"2025-03-12";87;"B787";210;439566;122;1283036
6388;"CCU-DEL";"CCU";"DEL";"2025-08-02";155;"B737";193;486476;173;1395506
6389;"BOM-HYD";"BOM";"HYD";"2025-11-08";113;"B787";204;263853;57;349997
6390;"HYD-DEL";"HYD";"DEL";"2025-12-14";263;"B737";257;693913;199;950724
6391;"DEL-BOM";"DEL";"BOM";"2025-03-08";234;"A350";208;255750;55;479501
6392;"CCU-BOM";"CCU";"BOM";"2025-12-07";89;"B737";182;1012824;162;1430086
6393;"CCU-BLR";"CCU";"BLR";"2025-09-20";162;"B787";249;653391;57;128631
6394;"BOM-DEL";"BOM";"DEL";"2025-06-08";191;"A321";171;653158;121;1076034
6395;"BOM-MAA";"BOM";"MAA";"2025-06-30";65;"A350";162;874608;114;1411902
6396;"HYD-AMD";"HYD";"AMD";"2025-01-09";216;"B787";214;1381236;158;937530
6397;"HYD-DEL";"HYD";"DEL";"2025-04-06";252;"A320";233;817518;94;1221629
6398;"BOM-MAA";"BOM";"MAA";"2025-07-31";77;"A350";209;1372356;131;755611
6399;"BLR-HYD";"BLR";"HYD";"2025-11-19";274;"A321";218;1121716;193;1398258
6400;"AMD-BLR";"AMD";"BLR";"2025-09-26";247;"A321";148;438328;136;974308
6401;"BLR-HYD";"BLR";"HYD";"2025-09-02";242;"A350";203;584550;75;1072694
6402;"BOM-AMD";"BOM";"AMD";"2025-06-29";184;"A321";214;993300;84;382366
6403;"MAA-DEL";"MAA";"DEL";"2025-01-05";152;"A321";300;551080;92;1003554
6404;"CCU-HYD";"CCU";"HYD";"2025-09-16";159;"A321";297;924528;88;1026595
6405;"HYD-MAA";"HYD";"MAA";"2025-04-17";285;"B787";267;780294;141;1203309
6406;"BLR-DEL";"BLR";"DEL";"2025-02-22";187;"A321";259;1367016;206;319474
6407;"CCU-HYD";"CCU";"HYD";"2025-07-08";198;"B737";221;1089904;136;512414
6408;"HYD-CCU";"HYD";"CCU";"2025-05-17";49;"B787";278;830086;191;885521
6409;"BOM-MAA";"BOM";"MAA";"2025-06-13";53;"A350";238;1014507;87;268575
6410;"HYD-BLR";"HYD";"BLR";"2025-09-03";128;"B737";206;974458;106;795537
6411;"AMD-HYD";"AMD";"HYD";"2025-10-04";264;"A350";156;345564;87;561311
6412;"MAA-DEL";"MAA";"DEL";"2025-06-10";117;"B737";176;1902028;166;197923
6413;"MAA-DEL";"MAA";"DEL";"2025-04-30";156;"A320";154;1082427;113;827133
6414;"BOM-HYD";"BOM";"HYD";"2025-02-11";176;"A350";193;1021016;92;131498
6415;"BLR-DEL";"BLR";"DEL";"2025-03-23";255;"A321";254;578756;164;716909
6416;"CCU-BLR";"CCU";"BLR";"2025-12-27";75;"B787";258;2077200;200;1324948
6417;"MAA-BLR";"MAA";"BLR";"2025-11-01";152;"B737";218;450848;146;1481515
6418;"CCU-DEL";"CCU";"DEL";"2025-08-26";282;"A350";245;378488;88;1082688
6419;"AMD-HYD";"AMD";"HYD";"2025-07-16";300;"B737";267;651744;146;507053
6420;"AMD-BLR";"AMD";"BLR";"2025-09-03";235;"A350";223;2304806;193;572921
6421;"CCU-AMD";"CCU";"AMD";"2025-12-18";204;"A320";254;1345998;114;940821
6422;"HYD-BLR";"HYD";"BLR";"2025-12-08";204;"A350";231;1027356;132;151650
6423;"CCU-BLR";"CCU";"BLR";"2025-09-07";157;"A350";274;2042438;173;383208
6424;"HYD-DEL";"HYD";"DEL";"2025-04-11";56;"A320";209;884052;156;139138
6425;"AMD-BLR";"AMD";"BLR";"2025-05-06";284;"B787";170;1325232;144;366590
6426;"CCU-BOM";"CCU";"BOM";"2025-09-06";195;"B787";246;1375320;157;189287
6427;"CCU-HYD";"CCU";"HYD";"2025-06-23";74;"B787";223;1161858;123;833477
6428;"CCU-BLR";"CCU";"BLR";"2025-08-09";246;"B787";125;1352988;117;627281
6429;"DEL-HYD";"DEL";"HYD";"2025-05-04";99;"A350";176;600320;128;1433661
6430;"BOM-AMD";"BOM";"AMD";"2025-05-04";246;"A350";178;945632;116;1294866
6431;"HYD-BOM";"HYD";"BOM";"2025-10-05";221;"A321";152;576070;55;517638
6432;"AMD-BOM";"AMD";"BOM";"2025-09-01";102;"A321";241;1076031;99;774390
6433;"AMD-CCU";"AMD";"CCU";"2025-11-26";272;"A321";161;512086;106;1129949
6434;"AMD-BOM";"AMD";"BOM";"2025-08-14";279;"B737";187;376929;63;789143
6435;"HYD-DEL";"HYD";"DEL";"2025-06-18";237;"B737";127;1198118;127;1323412
6436;"BOM-MAA";"BOM";"MAA";"2025-09-06";261;"A320";277;2991534;273;551800
6437;"MAA-DEL";"MAA";"DEL";"2025-07-03";184;"A321";270;629200;100;638743
6438;"CCU-DEL";"CCU";"DEL";"2025-05-31";90;"B787";154;415413;101;1228220
6439;"BLR-BOM";"BLR";"BOM";"2025-04-09";200;"A350";136;232116;58;114137
6440;"BOM-MAA";"BOM";"MAA";"2025-03-28";245;"B737";213;1383078;177;629579
6441;"DEL-AMD";"DEL";"AMD";"2025-12-17";88;"A350";189;1256368;149;219131
6442;"BLR-BOM";"BLR";"BOM";"2025-08-08";177;"A321";297;681927;69;1246288
6443;"CCU-BLR";"CCU";"BLR";"2025-03-07";117;"A321";142;750056;106;616086
6444;"BLR-MAA";"BLR";"MAA";"2025-11-19";53;"A321";220;1456680;183;313237
6445;"MAA-AMD";"MAA";"AMD";"2025-08-29";142;"A321";180;406758;66;379941
6446;"MAA-BLR";"MAA";"BLR";"2025-08-04";266;"B787";261;1175625;225;1410442
6447;"BLR-DEL";"BLR";"DEL";"2025-01-08";151;"A321";273;559608;168;313878
6448;"BOM-HYD";"BOM";"HYD";"2025-05-20";47;"A320";136;690053;91;1020747
6449;"CCU-BLR";"CCU";"BLR";"2025-12-09";166;"B787";175;378576;144;1009039
6450;"BOM-CCU";"BOM";"CCU";"2025-06-08";174;"A321";259;472125;125;709725
6451;"HYD-CCU";"HYD";"CCU";"2025-08-13";185;"A320";202;1303562;181;548038
6452;"BLR-HYD";"BLR";"HYD";"2025-09-27";102;"B787";132;1176224;118;1159207
6453;"CCU-BOM";"CCU";"BOM";"2025-09-26";148;"B737";228;1872834;186;1286497
6454;"DEL-BLR";"DEL";"BLR";"2025-10-16";252;"A350";134;680290;130;1125117
6455;"BOM-MAA";"BOM";"MAA";"2025-10-11";290;"B787";241;290035;95;1107471
6456;"HYD-CCU";"HYD";"CCU";"2025-08-22";238;"B737";262;1781224;212;1125362
6457;"MAA-CCU";"MAA";"CCU";"2025-11-30";146;"B787";286;2159190;198;642359
6458;"HYD-AMD";"HYD";"AMD";"2025-08-24";141;"B737";253;1610176;139;821446
6459;"HYD-MAA";"HYD";"MAA";"2025-07-15";133;"A320";169;976690;110;816041
6460;"BOM-AMD";"BOM";"AMD";"2025-04-13";190;"A321";126;587214;101;645200
6461;"AMD-BLR";"AMD";"BLR";"2025-02-22";222;"A321";134;336690;129;592215
6462;"BOM-DEL";"BOM";"DEL";"2025-05-06";125;"A320";157;647280;62;456295
6463;"MAA-BLR";"MAA";"BLR";"2025-12-21";111;"B737";246;1044058;94;308982
6464;"HYD-DEL";"HYD";"DEL";"2025-05-12";98;"A321";187;1247726;149;648056
6465;"HYD-DEL";"HYD";"DEL";"2025-12-02";182;"A321";207;686048;176;729298
6466;"CCU-BLR";"CCU";"BLR";"2025-02-10";140;"A350";212;1429937;193;1061982
6467;"HYD-AMD";"HYD";"AMD";"2025-09-25";62;"A350";256;685608;132;1156180
6468;"AMD-MAA";"AMD";"MAA";"2025-05-19";288;"A320";291;2615769;237;1404776
6469;"MAA-BLR";"MAA";"BLR";"2025-06-25";251;"A321";149;456330;82;457122
6470;"DEL-HYD";"DEL";"HYD";"2025-11-14";153;"A321";167;466599;51;225832
6471;"CCU-HYD";"CCU";"HYD";"2025-01-19";83;"A320";232;754110;126;772452
6472;"CCU-BOM";"CCU";"BOM";"2025-12-02";249;"B787";219;1399362;201;790447
6473;"DEL-HYD";"DEL";"HYD";"2025-08-15";248;"A320";196;189980;59;1372464
6474;"BOM-HYD";"BOM";"HYD";"2025-07-12";259;"A320";179;712800;66;808371
6475;"BOM-MAA";"BOM";"MAA";"2025-01-10";146;"A350";208;1572349;137;1054088
6476;"AMD-DEL";"AMD";"DEL";"2025-05-17";214;"B737";239;615756;92;372456
6477;"BLR-CCU";"BLR";"CCU";"2025-03-30";144;"B787";172;898807;83;719837
6478;"CCU-BOM";"CCU";"BOM";"2025-05-17";83;"A350";122;253700;100;153208
6479;"DEL-AMD";"DEL";"AMD";"2025-09-04";124;"B787";167;544308;67;815390
6480;"MAA-HYD";"MAA";"HYD";"2025-05-16";236;"A320";197;1108330;137;425593
6481;"HYD-BLR";"HYD";"BLR";"2025-10-22";299;"A350";133;487542;66;1258137
6482;"CCU-BLR";"CCU";"BLR";"2025-10-31";281;"A350";165;271026;63;220803
6483;"AMD-BOM";"AMD";"BOM";"2025-07-05";147;"A321";242;641650;82;185006
6484;"HYD-DEL";"HYD";"DEL";"2025-08-09";171;"B737";262;1409240;140;827321
6485;"HYD-CCU";"HYD";"CCU";"2025-07-04";257;"A321";241;848189;107;780366
6486;"DEL-AMD";"DEL";"AMD";"2025-04-15";189;"A320";146;787330;86;169128
6487;"BOM-DEL";"BOM";"DEL";"2025-09-22";205;"B737";268;2065140;252;1051219
6488;"MAA-BLR";"MAA";"BLR";"2025-07-04";242;"A321";217;434500;110;379684
6489;"DEL-MAA";"DEL";"MAA";"2025-05-24";84;"A321";266;780504;102;312679
6490;"BOM-DEL";"BOM";"DEL";"2025-07-20";236;"A320";298;2227500;250;1241107
6491;"MAA-BLR";"MAA";"BLR";"2025-10-15";92;"A320";254;1089004;161;1384869
6492;"DEL-BOM";"DEL";"BOM";"2025-09-05";201;"A320";252;637940;191;369199
6493;"DEL-BOM";"DEL";"BOM";"2025-04-22";200;"B787";145;1077165;135;1086820
6494;"BLR-HYD";"BLR";"HYD";"2025-04-15";83;"B737";287;1288895;185;651243
6495;"DEL-HYD";"DEL";"HYD";"2025-11-06";227;"B737";186;201150;50;1472853
6496;"MAA-AMD";"MAA";"AMD";"2025-01-09";128;"A321";254;1241117;181;852454
6497;"BOM-HYD";"BOM";"HYD";"2025-03-28";134;"B737";248;1953970;185;652512
6498;"AMD-BLR";"AMD";"BLR";"2025-01-03";233;"A350";238;847044;92;754880
6499;"AMD-CCU";"AMD";"CCU";"2025-03-07";64;"B787";173;329245;115;901677
6500;"AMD-BOM";"AMD";"BOM";"2025-07-23";208;"B737";259;1962702;222;1214982
6501;"BLR-AMD";"BLR";"AMD";"2025-01-12";255;"B787";158;353351;53;842039
6502;"AMD-DEL";"AMD";"DEL";"2025-12-01";159;"A320";186;208976;74;779049
6503;"MAA-HYD";"MAA";"HYD";"2025-04-28";286;"A320";157;158574;57;172454
6504;"BOM-AMD";"BOM";"AMD";"2025-01-18";225;"A350";172;1102600;149;310642
6505;"DEL-BLR";"DEL";"BLR";"2025-04-08";243;"B737";170;428298;102;856984
6506;"HYD-BLR";"HYD";"BLR";"2025-06-09";60;"A320";139;474370;82;153842
6507;"DEL-AMD";"DEL";"AMD";"2025-09-25";231;"A320";228;1005936;114;1236006
6508;"MAA-DEL";"MAA";"DEL";"2025-06-25";247;"B787";192;468602;61;1491531
6509;"BLR-CCU";"BLR";"CCU";"2025-10-28";228;"A321";125;362336;104;392657
6510;"AMD-MAA";"AMD";"MAA";"2025-09-10";274;"B787";204;683298;119;866029
6511;"HYD-AMD";"HYD";"AMD";"2025-12-15";236;"A350";289;257798;83;459131
6512;"AMD-BLR";"AMD";"BLR";"2025-12-11";71;"B737";260;1199415;105;399965
6513;"CCU-MAA";"CCU";"MAA";"2025-06-03";261;"A350";224;667387;67;1134444
6514;"BLR-DEL";"BLR";"DEL";"2025-08-14";163;"B737";229;146848;52;546942
6515;"MAA-HYD";"MAA";"HYD";"2025-02-20";57;"A320";214;688800;82;607793
6516;"AMD-HYD";"AMD";"HYD";"2025-07-12";177;"A350";186;337617;63;972859
6517;"MAA-AMD";"MAA";"AMD";"2025-02-28";236;"A320";283;343299;101;614632
6518;"HYD-CCU";"HYD";"CCU";"2025-10-08";123;"B787";244;739575;95;1053534
6519;"MAA-DEL";"MAA";"DEL";"2025-10-02";251;"A320";278;2273509;217;910212
6520;"BOM-BLR";"BOM";"BLR";"2025-02-17";258;"B787";205;553320;106;689725
6521;"AMD-BLR";"AMD";"BLR";"2025-08-27";103;"A320";210;1551334;193;1395743
6522;"BLR-AMD";"BLR";"AMD";"2025-01-01";264;"A350";187;410865;129;293823
6523;"BLR-DEL";"BLR";"DEL";"2025-03-28";96;"A350";178;602602;143;1204072
6524;"HYD-CCU";"HYD";"CCU";"2025-03-18";130;"A321";244;652442;58;800133
6525;"BOM-BLR";"BOM";"BLR";"2025-03-18";201;"B787";155;241640;56;1050291
